DateTime,LE,H,NETRAD,G,LE_measured_flag,H_measured_flag,SW_IN,TA,RH,VPD,PA,GPP,P,WS,USTAR,SWC
2018-04-10 17:00,40.76,-11.47,13.06,2.89,1,1,35.2,17.16,77.4,0.442,99.71,1.316,0.0,1.2,0.113,31.96
2018-04-10 17:30,33.07,0.18,28.33,1.53,1,1,53.1,16.59,87.5,0.236,99.72,0.0,0.0,0.38,0.111,31.93
2018-04-10 18:00,23.1,-7.55,16.53,1.8,1,1,35.7,16.72,81.8,0.346,99.74,0.0,0.0,0.81,0.13,31.92
2018-04-10 18:30,17.2,-12.35,-5.46,-0.51,1,1,0.0,16.13,84.8,0.278,99.77,0.0,0.0,1.24,0.152,31.92
2018-04-10 19:00,7.16,-7.5,-5.04,-2.65,1,1,0.0,15.63,88.3,0.208,99.78,0.0,0.0,0.25,0.13,31.92
2018-04-10 19:30,3.83,-1.74,-8.21,-3.01,1,1,0.0,15.74,87.0,0.232,99.8,0.0,0.0,0.54,0.094,31.92
2018-04-10 20:00,4.65,-8.55,-13.36,-4.17,1,1,0.0,15.48,87.5,0.22,99.84,0.0,0.0,0.55,0.115,31.92
2018-04-10 20:30,5.69,-3.83,-16.12,-3.85,1,1,0.0,15.4,88.8,0.196,99.86,0.0,0.0,0.73,0.073,31.92
2018-04-10 21:00,-4.1,-10.68,-50.75,-4.09,1,1,0.0,14.85,92.1,0.133,99.86,0.0,0.0,0.58,0.09,31.92
2018-04-10 21:30,-2.83,-7.77,-71.67,-8.39,1,1,0.0,13.63,95.8,0.065,99.84,0.0,0.0,0.37,0.076,31.92
2018-04-10 22:00,-5.95,-9.11,-62.84,-12.08,1,1,0.0,12.67,98.4,0.023,99.84,0.0,0.0,0.23,0.029,31.91
2018-04-10 22:30,-5.5,-19.74,-60.51,-13.91,1,1,0.0,12.1,96.5,0.049,99.81,0.0,0.0,1.03,0.128,31.92
2018-04-10 23:00,-6.17,-14.52,-50.65,-14.26,1,1,0.0,11.56,97.4,0.035,99.81,0.0,0.0,0.11,0.127,31.88
2018-04-10 23:30,-0.37,-6.11,-39.28,-16.35,1,1,0.0,10.85,99.5,0.006,99.8,0.0,0.0,0.55,0.092,31.89
2018-04-11 00:00,-0.54,-3.32,-37.02,-16.87,1,1,0.0,10.37,99.9,0.001,99.78,0.0,0.0,0.42,0.035,31.88
2018-04-11 00:30,-1.53,6.96,-37.32,-17.92,0,1,0.0,9.48,99.6,0.005,99.77,0.0,0.0,0.51,0.095,31.88
2018-04-11 01:00,0.05,-12.8,-33.09,-19.59,0,0,0.0,8.51,92.2,0.215,99.76,0.0,0.0,0.52,0.094,31.89
2018-04-11 01:30,1.19,-11.66,-30.82,-20.6,0,0,0.0,7.81,94.8,0.19,99.79,0.0,0.0,0.64,0.051,31.89
2018-04-11 02:00,3.97,-4.97,-26.48,-20.68,0,0,0.0,7.44,96.7,0.159,99.79,0.0,0.0,0.52,0.074,31.88
2018-04-11 02:30,1.79,-2.0,-26.9,-20.61,0,0,0.0,7.31,94.3,0.184,99.75,0.0,0.0,0.52,0.045,31.88
2018-04-11 03:00,1.23,0.27,-23.38,-20.26,0,0,0.0,7.63,94.2,0.177,99.66,0.0,0.0,0.93,0.094,31.86
2018-04-11 03:30,1.45,1.15,-19.66,-18.46,0,0,0.0,7.74,92.2,0.195,99.59,0.0,0.0,0.25,0.065,31.86
2018-04-11 04:00,-0.28,-17.15,-19.87,-17.88,1,1,0.0,7.97,99.7,0.003,99.57,0.0,0.0,0.22,0.115,31.85
2018-04-11 04:30,-2.07,61.33,-21.52,-17.2,0,1,0.0,8.04,97.5,0.027,99.56,0.0,0.0,0.04,0.284,31.85
2018-04-11 05:00,-3.08,-4.93,-20.49,-17.08,0,1,,7.69,99.1,0.009,99.59,0.0,0.0,0.3,0.063,31.84
2018-04-11 05:30,0.19,-2.24,-11.26,-17.31,0,0,12.7,7.42,98.6,0.016,99.62,1.738,0.0,0.81,0.055,31.85
2018-04-11 06:00,12.38,0.46,17.88,-16.56,0,0,51.2,7.44,98.0,0.009,99.7,4.165,0.0,0.55,0.102,31.85
2018-04-11 06:30,15.55,3.16,77.58,-13.93,1,1,133.4,8.49,97.5,0.028,99.74,5.302,0.0,0.66,0.082,31.85
2018-04-11 07:00,41.73,1.4,101.6,-9.61,1,1,173.1,9.98,89.6,0.127,99.76,6.405,0.0,1.1,0.167,31.84
2018-04-11 07:30,80.65,21.49,161.27,-6.23,1,1,290.1,10.71,85.4,0.188,99.76,12.492,0.0,1.85,0.283,31.84
2018-04-11 08:00,102.31,42.46,233.17,-3.13,1,1,386.0,10.85,83.7,0.212,99.82,12.356,0.0,2.05,0.286,31.84
2018-04-11 08:30,98.77,47.14,268.83,0.56,1,1,422.7,11.76,78.0,0.303,99.8,12.183,0.0,1.88,0.282,31.83
2018-04-11 09:00,133.28,58.2,317.35,4.76,1,1,496.7,12.38,74.4,0.367,99.76,13.694,0.0,1.78,0.28,31.82
2018-04-11 09:30,166.99,93.87,374.4,10.25,1,1,570.6,13.55,66.4,0.521,99.73,19.184,0.0,1.97,0.35,31.79
2018-04-11 10:00,148.24,74.92,364.73,12.46,1,1,553.0,14.2,63.0,0.598,99.69,16.61,0.0,2.3,0.298,31.77
2018-04-11 10:30,180.28,103.94,500.06,16.15,1,1,739.2,14.92,60.2,0.674,99.63,16.959,0.0,2.49,0.3,31.73
2018-04-11 11:00,148.34,101.42,489.18,22.88,1,1,723.8,15.72,55.8,0.789,99.62,13.388,0.0,2.4,0.329,31.67
2018-04-11 11:30,116.48,60.46,349.05,19.06,1,1,533.3,15.21,54.5,0.785,99.63,13.311,0.0,3.08,0.244,31.61
2018-04-11 12:00,146.88,66.0,346.49,15.04,1,1,536.5,14.99,57.1,0.731,99.6,16.901,0.0,2.54,0.286,31.55
2018-04-11 12:30,164.48,53.36,307.98,14.29,1,1,489.1,15.42,52.1,0.839,99.54,16.768,0.0,1.91,0.235,31.49
2018-04-11 13:00,144.23,30.85,245.78,13.92,1,1,402.5,15.52,48.0,0.915,99.56,15.109,0.0,2.14,0.274,31.43
2018-04-11 13:30,133.88,31.21,269.07,12.94,1,1,437.2,15.9,46.3,0.969,99.58,14.667,0.0,2.37,0.236,31.38
2018-04-11 14:00,125.21,8.28,170.09,8.98,1,1,294.1,15.51,49.1,0.896,99.58,13.624,0.0,2.73,0.316,31.31
2018-04-11 14:30,120.52,25.36,183.67,4.25,1,1,315.7,15.42,54.8,0.791,99.58,14.359,0.0,2.63,0.272,31.26
2018-04-11 15:00,140.97,55.76,293.17,6.76,1,1,471.6,15.43,54.6,0.796,99.57,15.414,0.0,2.87,0.318,31.22
2018-04-11 15:30,143.49,63.82,282.05,9.72,1,1,507.4,15.89,50.0,0.901,99.51,10.324,0.0,1.71,0.174,31.16
2018-04-11 16:00,90.25,27.61,153.16,11.58,1,1,295.5,15.82,52.7,0.849,99.46,7.828,0.0,1.25,0.191,31.1
2018-04-11 16:30,49.3,-8.01,40.76,7.57,1,1,109.0,15.11,53.8,0.793,99.4,5.581,0.0,1.44,0.179,31.05
2018-04-11 17:00,61.29,-20.18,11.84,2.27,1,1,67.0,14.71,52.8,0.79,99.34,3.818,0.0,1.56,0.211,31.02
2018-04-11 17:30,43.85,-21.24,-11.96,-2.93,1,1,32.1,13.42,54.8,0.695,99.38,2.16,0.0,2.55,0.239,31.0
2018-04-11 18:00,27.67,-19.0,-26.18,-7.3,1,1,6.2,12.66,62.0,0.556,99.39,0.816,0.0,1.31,0.13,30.97
2018-04-11 18:30,14.55,-12.26,-17.81,-8.04,0,1,0.0,11.98,69.3,0.43,99.38,0.0,0.25,1.06,0.101,30.96
2018-04-11 19:00,8.55,-31.88,-10.55,-7.94,0,1,0.0,11.26,76.1,0.319,99.4,0.0,0.51,1.48,0.196,30.95
2018-04-11 19:30,2.4,-0.89,-12.55,-10.3,0,1,0.0,10.3,86.8,0.165,99.48,0.0,1.27,2.86,0.246,30.93
2018-04-11 20:00,1.56,-12.72,-13.39,-12.51,0,1,0.0,9.3,95.7,0.05,99.55,0.0,0.25,2.65,0.278,30.94
2018-04-11 20:30,2.93,-0.58,-11.74,-13.35,0,1,0.0,8.7,99.4,0.007,99.61,0.0,0.51,1.49,0.231,30.97
2018-04-11 21:00,2.29,-2.73,-11.94,-12.31,0,0,0.0,8.42,99.4,0.002,99.64,0.0,0.0,1.41,0.185,31.0
2018-04-11 21:30,3.82,1.07,-19.18,-11.55,0,0,0.0,8.09,99.5,0.205,99.69,0.0,0.0,1.23,0.16,31.05
2018-04-11 22:00,2.55,1.52,-23.81,-12.5,0,0,0.0,7.7,99.5,0.166,99.71,0.0,0.0,0.75,0.095,31.1
2018-04-11 22:30,4.97,-0.97,-16.28,-13.86,0,0,0.0,7.47,99.6,0.129,99.74,0.0,0.0,0.51,0.081,31.16
2018-04-11 23:00,3.72,-11.29,-24.13,-13.9,0,1,0.0,7.5,99.6,0.004,99.78,0.0,0.0,0.55,0.126,31.2
2018-04-11 23:30,0.63,-1.05,-16.27,-15.5,0,1,0.0,7.29,99.5,0.005,99.8,0.0,0.0,0.39,0.093,31.25
2018-04-12 00:00,-0.28,-10.51,-21.66,-14.73,0,0,0.0,7.28,99.4,0.055,99.83,0.0,0.0,0.45,0.135,31.29
2018-04-12 00:30,0.34,-2.55,-22.94,-15.43,0,1,0.0,6.88,99.3,0.007,99.85,0.0,0.0,0.51,0.078,31.34
2018-04-12 01:00,1.93,-11.13,-15.71,-17.69,0,0,0.0,6.36,96.8,0.122,99.83,0.0,0.0,0.26,0.067,31.36
2018-04-12 01:30,3.65,-5.74,-18.93,-18.25,0,0,0.0,6.37,96.0,0.15,99.85,0.0,0.0,0.48,0.055,31.4
2018-04-12 02:00,4.69,-1.93,-16.74,-19.28,0,0,0.0,6.06,95.1,0.172,99.89,0.0,0.0,0.61,0.041,31.42
2018-04-12 02:30,4.2,-2.31,-15.3,-21.06,0,0,0.0,5.66,94.3,0.185,99.93,0.0,0.0,0.14,0.117,31.44
2018-04-12 03:00,1.74,-7.68,-13.74,-22.0,0,0,0.0,5.18,94.0,0.187,99.98,0.0,0.0,0.32,0.094,31.45
2018-04-12 03:30,-1.64,-10.32,-13.54,-23.02,0,0,0.0,4.35,94.3,0.181,99.99,0.0,0.0,0.52,0.05,31.46
2018-04-12 04:00,-4.5,-10.9,-13.12,-23.21,0,0,0.0,3.79,97.8,0.138,100.0,0.0,0.0,0.6,0.078,31.48
2018-04-12 04:30,-5.41,-14.99,-13.34,-23.75,0,0,0.0,3.7,96.9,0.14,99.86,0.0,0.0,0.88,0.062,31.49
2018-04-12 05:00,-2.93,-17.04,-13.23,-23.52,0,0,,3.82,98.8,0.123,99.62,0.0,0.25,0.58,0.065,31.5
2018-04-12 05:30,3.85,-17.57,-5.64,-23.29,0,0,11.6,3.46,98.4,0.128,99.58,2.893,0.0,0.75,0.08,31.52
2018-04-12 06:00,6.08,-6.55,16.82,-22.41,0,0,60.3,4.4,95.2,0.174,99.61,4.493,0.0,0.6,0.062,31.53
2018-04-12 06:30,22.56,10.2,69.47,-20.78,0,0,140.7,6.25,90.2,0.134,99.65,7.073,0.0,0.51,0.072,31.54
2018-04-12 07:00,56.11,41.68,197.32,-17.74,0,1,292.0,7.71,94.9,0.054,99.68,9.895,0.0,0.86,0.186,31.54
2018-04-12 07:30,86.14,44.39,281.65,-13.78,0,1,427.6,8.6,87.7,0.137,99.72,11.43,0.0,1.33,0.172,31.54
2018-04-12 08:00,127.29,77.99,330.96,-9.52,0,1,534.0,9.25,81.2,0.219,99.77,11.451,0.0,1.16,0.24,31.55
2018-04-12 08:30,156.73,101.13,435.95,-5.19,0,1,682.2,10.17,70.7,0.364,99.78,14.805,0.0,0.81,0.19,31.54
2018-04-12 09:00,182.65,140.33,501.13,0.25,0,1,765.5,10.79,66.0,0.44,99.81,16.842,0.0,0.82,0.142,31.56
2018-04-12 09:30,101.59,108.66,514.16,3.97,1,1,783.0,10.98,63.0,0.485,99.86,12.752,0.0,1.56,0.191,31.52
2018-04-12 10:00,199.69,133.2,605.04,7.38,1,1,901.4,11.4,60.1,0.537,99.9,14.076,0.0,1.45,0.205,31.5
2018-04-12 10:30,246.37,157.98,639.78,12.94,1,1,944.7,12.03,55.1,0.631,99.93,15.376,0.0,1.78,0.252,31.5
2018-04-12 11:00,222.88,141.43,657.12,19.43,1,1,967.8,12.56,52.1,0.697,99.93,13.759,0.0,1.78,0.262,31.46
2018-04-12 11:30,254.2,179.31,673.36,25.36,1,1,996.0,12.99,49.0,0.763,99.93,14.732,0.0,1.98,0.236,31.4
2018-04-12 12:00,273.64,177.28,650.85,29.54,1,1,971.8,13.35,48.7,0.785,99.91,14.918,0.0,1.87,0.293,31.36
2018-04-12 12:30,261.76,189.27,658.92,30.96,1,1,988.9,13.81,47.4,0.831,99.91,14.438,0.0,2.11,0.349,31.31
2018-04-12 13:00,276.04,161.16,587.82,30.48,1,1,902.4,14.37,45.0,0.9,99.89,14.468,0.0,2.57,0.328,31.24
2018-04-12 13:30,187.73,101.93,369.86,27.48,1,1,613.5,14.14,42.4,0.929,99.9,13.281,0.0,1.93,0.261,31.16
2018-04-12 14:00,197.21,106.69,430.45,19.13,1,1,718.8,14.71,38.0,1.037,99.88,12.392,0.0,2.53,0.335,31.13
2018-04-12 14:30,217.22,119.58,447.51,21.74,1,1,756.4,15.27,34.2,1.142,99.89,12.842,0.0,2.46,0.339,31.07
2018-04-12 15:00,218.46,111.95,371.15,18.18,1,1,665.3,15.5,32.5,1.188,99.88,13.584,0.0,2.63,0.385,31.01
2018-04-12 15:30,148.95,67.82,294.81,14.79,1,1,567.0,15.45,32.2,1.19,99.88,10.799,0.0,2.92,0.332,30.96
2018-04-12 16:00,177.72,53.4,204.53,11.54,1,1,453.7,15.51,32.7,1.185,99.89,12.382,0.0,2.33,0.353,30.9
2018-04-12 16:30,129.78,31.68,125.69,8.24,1,1,343.5,15.47,33.4,1.17,99.9,10.659,0.0,1.86,0.259,30.84
2018-04-12 17:00,83.9,-15.02,21.08,3.48,1,1,192.0,14.84,34.6,1.102,99.91,7.392,0.0,2.04,0.217,30.81
2018-04-12 17:30,49.38,-20.9,-44.49,-2.41,1,1,89.4,14.07,36.9,1.012,99.92,5.536,0.0,1.5,0.173,30.78
2018-04-12 18:00,15.44,-17.23,-74.24,-7.03,1,1,27.2,13.04,41.2,0.882,99.93,4.114,0.0,0.98,0.079,30.76
2018-04-12 18:30,3.37,-12.25,-84.22,-11.74,1,1,0.0,11.53,53.1,0.638,99.94,0.0,0.0,0.89,0.068,30.74
2018-04-12 19:00,9.21,-6.57,-81.74,-15.15,1,1,0.0,10.77,61.2,0.501,99.95,0.0,0.0,0.81,0.109,30.74
2018-04-12 19:30,5.32,21.64,-78.08,-16.95,0,1,0.0,9.37,68.3,0.373,99.99,0.0,0.0,0.59,0.086,30.73
2018-04-12 20:00,1.43,-3.52,-75.81,-18.42,1,1,0.0,7.45,78.4,0.223,100.05,0.0,0.0,0.59,0.055,30.72
2018-04-12 20:30,5.47,-1.75,-76.34,-19.43,0,1,0.0,6.44,83.2,0.162,100.09,0.0,0.0,0.83,0.101,30.71
2018-04-12 21:00,2.46,1.07,-77.99,-19.8,0,1,0.0,6.45,81.3,0.18,100.09,0.0,0.0,0.69,0.101,30.72
2018-04-12 21:30,2.97,-23.04,-80.49,-20.01,1,1,0.0,6.11,79.1,0.197,100.11,0.0,0.0,1.13,0.115,30.71
2018-04-12 22:00,1.11,-14.2,-79.02,-19.9,1,1,0.0,5.97,77.4,0.21,100.09,0.0,0.0,0.92,0.089,30.69
2018-04-12 22:30,5.63,-32.86,-80.59,-20.64,1,1,0.0,5.89,77.3,0.211,100.1,0.0,0.0,0.94,0.163,30.68
2018-04-12 23:00,4.01,-13.7,-80.16,-20.9,1,1,0.0,5.96,76.7,0.217,100.09,0.0,0.0,0.96,0.155,30.68
2018-04-12 23:30,0.81,-19.54,-82.67,-20.7,1,1,0.0,5.34,79.9,0.179,100.09,0.0,0.0,1.14,0.125,30.67
2018-04-13 00:00,0.56,-18.74,-80.69,-20.24,1,1,0.0,5.06,81.8,0.159,100.11,0.0,0.0,0.83,0.099,30.66
2018-04-13 00:30,-0.26,-0.49,-76.43,-21.11,1,1,0.0,4.67,83.3,0.142,100.11,0.0,0.0,0.09,0.058,30.64
2018-04-13 01:00,-0.58,-2.74,-73.44,-22.32,1,1,0.0,3.62,91.3,0.069,100.11,0.0,0.0,0.52,0.081,30.64
2018-04-13 01:30,3.47,-0.42,-65.39,-23.02,0,1,0.0,2.96,97.5,0.019,100.33,0.0,0.0,0.54,0.158,30.64
2018-04-13 02:00,-1.65,-4.59,-57.11,-23.07,1,1,0.0,2.94,97.2,0.021,100.66,0.0,0.0,0.93,0.047,30.61
2018-04-13 02:30,-0.62,-15.55,-66.54,-22.49,1,1,0.0,3.42,92.9,0.055,100.68,0.0,0.0,1.24,0.08,30.6
2018-04-13 03:00,-3.04,-1.81,-75.73,-22.01,0,1,0.0,3.66,89.5,0.083,100.67,0.0,0.0,0.67,0.118,30.59
2018-04-13 03:30,1.3,3.15,-74.58,-22.15,1,1,0.0,3.75,85.3,0.117,100.67,0.0,0.0,0.15,0.061,30.59
2018-04-13 04:00,-7.04,-8.77,-75.33,-22.4,0,1,0.0,2.99,91.1,0.067,100.64,0.0,0.0,0.76,0.088,30.59
2018-04-13 04:30,7.89,-18.48,-75.94,-22.21,1,1,0.0,3.15,86.9,0.1,100.64,0.0,0.0,0.24,0.191,30.57
2018-04-13 05:00,-0.52,-2.32,-73.35,-22.36,0,1,,2.25,92.6,0.053,100.65,0.0,0.0,0.24,0.084,30.57
2018-04-13 05:30,-0.06,-2.6,-62.34,-22.37,1,1,15.8,2.13,94.0,0.043,100.65,4.094,0.0,0.55,0.078,30.57
2018-04-13 06:00,5.58,-0.68,-19.65,-21.76,1,1,89.8,3.15,90.4,0.074,100.64,5.445,0.0,0.54,0.064,30.58
2018-04-13 06:30,21.87,6.3,46.97,-19.95,1,1,194.3,5.88,75.8,0.224,100.66,6.937,0.0,0.5,0.077,30.58
2018-04-13 07:00,66.8,62.72,134.42,-16.38,1,1,312.8,7.7,69.2,0.324,100.69,9.516,0.0,0.34,0.145,30.59
2018-04-13 07:30,83.78,38.85,226.6,-12.3,1,1,430.6,9.0,68.9,0.357,100.73,10.081,0.0,1.22,0.143,30.58
2018-04-13 08:00,123.0,52.1,318.43,-8.75,1,1,544.2,10.39,64.0,0.453,100.75,11.455,0.0,1.73,0.257,30.57
2018-04-13 08:30,177.61,83.99,395.39,-5.26,1,1,645.9,11.75,59.0,0.565,100.76,13.592,0.0,2.29,0.338,30.54
2018-04-13 09:00,180.45,113.02,472.14,-1.1,1,1,744.2,12.89,54.4,0.678,100.79,14.469,0.0,2.49,0.346,30.51
2018-04-13 09:30,145.72,94.12,537.38,4.36,1,1,825.0,13.82,50.8,0.778,100.82,10.44,0.0,2.84,0.302,30.46
2018-04-13 10:00,225.74,153.79,590.24,10.01,1,1,891.4,14.61,49.7,0.836,100.84,14.982,0.0,3.03,0.42,30.4
2018-04-13 10:30,233.99,148.88,629.72,17.68,1,1,941.6,15.31,47.8,0.907,100.81,14.341,0.0,2.27,0.359,30.34
2018-04-13 11:00,252.48,152.29,659.29,25.62,1,1,977.9,16.19,45.6,1.001,100.8,14.172,0.0,2.79,0.35,30.25
2018-04-13 11:30,277.68,160.72,673.2,32.03,1,1,996.0,16.93,43.1,1.097,100.8,15.188,0.0,3.02,0.373,30.16
2018-04-13 12:00,235.85,149.22,664.61,38.09,1,1,986.9,17.42,42.9,1.136,100.78,15.156,0.0,2.64,0.351,30.08
2018-04-13 12:30,283.08,144.82,651.77,39.42,1,1,974.8,18.08,38.7,1.27,100.75,15.17,0.0,2.87,0.417,29.96
2018-04-13 13:00,280.67,141.82,622.14,39.28,1,1,944.7,18.56,39.1,1.302,100.73,15.049,0.0,2.8,0.316,29.87
2018-04-13 13:30,325.43,147.9,576.17,38.29,1,1,893.4,19.17,39.2,1.35,100.72,16.845,0.0,2.45,0.409,29.76
2018-04-13 14:00,293.05,122.66,515.49,37.07,1,1,822.9,19.38,37.9,1.397,100.73,15.825,0.0,2.81,0.351,29.65
2018-04-13 14:30,190.35,80.64,436.31,33.81,1,1,727.5,19.7,37.2,1.441,100.7,12.666,0.0,2.21,0.346,29.57
2018-04-13 15:00,221.65,76.73,371.53,30.11,1,1,650.8,19.86,37.1,1.458,100.69,14.04,0.0,2.46,0.332,29.48
2018-04-13 15:30,198.83,54.54,293.37,25.85,1,1,555.3,20.06,35.9,1.504,100.66,13.42,0.0,2.25,0.266,29.4
2018-04-13 16:00,148.69,27.66,210.04,21.29,1,1,446.2,20.02,34.5,1.533,100.64,11.738,0.0,2.27,0.273,29.32
2018-04-13 16:30,133.44,-2.51,114.19,16.4,1,1,313.0,19.9,35.2,1.506,100.65,10.519,0.0,2.27,0.221,29.26
2018-04-13 17:00,98.79,-13.01,52.22,10.03,1,1,230.9,19.67,36.9,1.445,100.64,8.963,0.0,2.08,0.223,29.21
2018-04-13 17:30,54.78,-25.74,-22.0,5.4,1,1,109.7,19.09,37.8,1.374,100.63,6.295,0.0,1.36,0.11,29.16
2018-04-13 18:00,14.44,-10.44,-54.79,1.19,1,1,44.9,18.21,40.7,1.239,100.62,4.847,0.0,0.94,0.072,29.14
2018-04-13 18:30,11.18,8.59,-71.7,-4.43,0,1,0.0,16.27,47.2,0.977,100.61,0.0,0.0,0.53,0.079,29.12
2018-04-13 19:00,7.92,-6.29,-66.42,-9.35,0,1,0.0,13.94,57.4,0.678,100.61,0.0,0.0,0.94,0.043,29.12
2018-04-13 19:30,4.65,-0.74,-65.46,-11.75,0,1,0.0,12.05,68.5,0.443,100.63,0.0,0.0,1.06,0.052,29.1
2018-04-13 20:00,1.39,-16.77,-68.54,-13.12,1,1,0.0,11.45,72.3,0.374,100.66,0.0,0.0,1.24,0.068,29.09
2018-04-13 20:30,8.23,-27.76,-75.68,-13.52,1,1,0.0,11.64,71.0,0.397,100.67,0.0,0.0,1.39,0.109,29.08
2018-04-13 21:00,4.81,-32.49,-75.78,-13.67,1,1,0.0,11.47,70.3,0.402,100.67,0.0,0.0,1.3,0.122,29.07
2018-04-13 21:30,1.16,-11.98,-74.12,-13.94,1,1,0.0,10.87,73.0,0.351,100.66,0.0,0.0,1.24,0.072,29.06
2018-04-13 22:00,6.89,1.66,-73.0,-14.64,1,1,0.0,9.83,78.0,0.267,100.67,0.0,0.0,0.18,0.215,29.06
2018-04-13 22:30,0.81,-22.31,-74.78,-15.49,1,1,0.0,9.21,81.8,0.212,100.67,0.0,0.0,1.36,0.105,29.05
2018-04-13 23:00,2.49,-32.1,-70.02,-15.13,1,1,0.0,9.63,79.0,0.251,100.66,0.0,0.0,1.22,0.121,29.03
2018-04-13 23:30,3.96,-31.24,-74.88,-15.19,1,1,0.0,9.59,78.6,0.255,100.69,0.0,0.0,1.12,0.136,29.03
2018-04-14 00:00,4.0,-37.27,-75.82,-15.19,1,1,0.0,9.36,79.6,0.24,100.7,0.0,0.0,1.05,0.162,29.02
2018-04-14 00:30,6.39,-46.78,-76.03,-15.21,1,1,0.0,9.5,78.3,0.258,100.69,0.0,0.0,1.42,0.184,29.02
2018-04-14 01:00,4.08,-33.13,-76.11,-14.88,1,1,0.0,9.84,76.0,0.292,100.67,0.0,0.0,1.38,0.162,29.03
2018-04-14 01:30,3.15,-29.48,-75.28,-15.04,1,1,0.0,9.85,75.5,0.298,100.65,0.0,0.0,1.36,0.137,29.02
2018-04-14 02:00,-0.06,-24.51,-74.45,-15.19,1,1,0.0,9.36,77.4,0.266,100.61,0.0,0.0,0.87,0.132,29.01
2018-04-14 02:30,2.66,-36.37,-75.92,-15.57,1,1,0.0,9.4,77.0,0.272,100.59,0.0,0.0,1.0,0.153,29.01
2018-04-14 03:00,2.38,-26.74,-74.14,-15.4,1,1,0.0,9.52,76.1,0.284,100.59,0.0,0.0,1.12,0.16,29.01
2018-04-14 03:30,4.42,-36.73,-75.71,-15.19,1,1,0.0,9.49,76.1,0.284,100.58,0.0,0.0,1.41,0.184,29.01
2018-04-14 04:00,6.44,-38.76,-75.5,-15.08,1,1,0.0,9.71,74.8,0.303,100.59,0.0,0.0,1.75,0.185,28.99
2018-04-14 04:30,5.76,-38.74,-75.82,-14.66,1,1,0.0,9.31,76.1,0.28,100.59,0.0,0.0,1.65,0.191,28.99
2018-04-14 05:00,3.04,-35.49,-73.53,-14.61,1,1,,9.08,76.9,0.266,100.6,0.0,0.0,1.33,0.195,28.98
2018-04-14 05:30,5.14,-27.52,-60.03,-14.71,1,1,15.8,9.14,76.0,0.278,100.59,0.597,0.0,1.07,0.148,28.98
2018-04-14 06:00,12.37,-15.01,-11.02,-13.94,1,1,95.6,10.46,70.4,0.375,100.58,3.491,0.0,1.11,0.138,28.98
2018-04-14 06:30,23.71,1.5,57.57,-11.89,1,1,198.8,12.55,64.9,0.51,100.61,6.331,0.0,0.8,0.091,28.98
2018-04-14 07:00,41.38,22.12,141.8,-8.79,1,1,312.2,14.05,62.6,0.599,100.64,8.268,0.0,0.87,0.124,28.98
2018-04-14 07:30,60.71,37.32,230.49,-4.95,1,1,429.1,14.67,63.1,0.615,100.61,9.079,0.0,1.29,0.128,28.96
2018-04-14 08:00,106.39,89.15,315.27,-0.56,1,1,538.2,16.72,55.9,0.84,100.61,15.793,0.0,0.41,0.21,28.92
2018-04-14 08:30,147.83,70.3,396.69,3.24,1,1,638.4,17.62,51.0,0.987,100.61,12.822,0.0,0.89,0.123,28.9
2018-04-14 09:00,174.03,71.46,469.38,8.32,1,1,729.2,18.43,49.6,1.068,100.61,13.454,0.0,1.11,0.142,28.85
2018-04-14 09:30,235.38,106.22,533.72,14.07,1,1,808.8,18.86,50.9,1.068,100.59,15.688,0.0,1.45,0.126,28.8
2018-04-14 10:00,216.82,113.71,588.91,18.89,1,1,877.3,19.04,53.2,1.03,100.58,15.656,0.0,1.74,0.24,28.74
2018-04-14 10:30,192.74,111.85,632.2,24.81,1,1,927.6,19.21,54.2,1.02,100.56,14.397,0.0,1.72,0.254,28.69
2018-04-14 11:00,255.13,119.77,658.14,32.15,1,1,960.8,19.75,48.8,1.177,100.53,15.162,0.0,1.09,0.216,28.6
2018-04-14 11:30,259.7,125.92,669.52,40.01,1,1,975.8,20.36,52.0,1.148,100.47,15.38,0.0,1.66,0.259,28.53
2018-04-14 12:00,270.27,119.43,669.73,45.18,1,1,,20.67,50.2,1.213,100.41,14.985,0.0,1.13,0.24,28.43
2018-04-14 12:30,282.68,110.95,655.64,47.24,1,1,957.8,21.34,47.8,1.324,100.35,15.017,0.0,0.77,0.235,28.33
2018-04-14 13:00,333.39,129.19,626.38,47.54,1,1,922.5,21.81,48.1,1.357,100.28,17.274,0.0,1.52,0.187,28.24
2018-04-14 13:30,254.72,100.66,579.14,45.53,1,1,877.3,22.07,46.4,1.422,100.27,14.486,0.0,1.38,0.222,28.14
2018-04-14 14:00,279.68,120.73,522.02,43.91,1,1,813.9,22.65,43.1,1.564,100.27,15.848,0.0,0.9,0.193,28.03
2018-04-14 14:30,253.56,87.51,456.6,41.94,1,1,737.8,23.02,43.0,1.602,100.18,15.074,0.0,0.98,0.188,27.94
2018-04-14 15:00,245.73,66.34,380.7,37.83,1,1,650.5,23.24,41.6,1.664,100.11,14.265,0.0,1.36,0.194,27.86
2018-04-14 15:30,213.19,45.64,300.91,32.52,1,1,553.6,22.95,43.0,1.597,100.09,13.647,0.0,1.62,0.217,27.78
2018-04-14 16:00,148.87,25.29,216.33,27.46,1,1,447.1,22.73,43.3,1.567,100.06,11.331,0.0,1.79,0.204,27.71
